-43.1941326,-22.9839146
-43.1945812,-22.9878797
-43.1916004,-22.9871372
-43.1947614,-22.9818428
-43.1991246,-22.9772769
-43.1963002,-22.9864479
-43.1967956,-22.9859699
-43.1965041,-22.9857245
-43.1870284,-22.952377
-43.1859437,-22.9538221
-43.1888451,-22.9495847
-43.1882134,-22.9460008
-43.1824898,-22.9490962
-43.1857683,-22.949431
-43.1873672,-22.9495131
-43.1897309,-22.9497525
-43.1920302,-22.9503028
-43.192852,-22.9505474
-43.1941814,-22.9511706
-43.1963715,-22.9525759
-43.18685,-22.9462002
-43.1856626,-22.9463664
-43.1877325,-22.9526218
-43.1860295,-22.956291
-43.1867851,-22.9543812
-43.1874769,-22.9525391
-43.1972302,-22.9559886
-43.1962014,-22.9556275
-43.1952629,-22.9552819
-43.1928771,-22.9544286
-43.1909085,-22.9537331
-43.1897912,-22.9533408
-43.1886173,-22.9529284
-43.184161,-22.9513398
-43.1878768,-22.9548813
-43.1872025,-22.9566899
-43.1839095,-22.9521557
-43.1914178,-22.9580819
-43.1850641,-22.9559155
-43.1824554,-22.9522945
-43.1936693,-22.9524679
-43.1919461,-22.9567082
-43.1913766,-22.958265
-43.1905898,-22.9606469
-43.190618,-22.9601369
-43.2000103,-22.9586623
-43.2040149,-22.9602284
-43.2032556,-22.9602744
-43.2010265,-22.9594892
-43.2000617,-22.958967
-43.1983159,-22.9563669
-43.199257,-22.9576144
-43.1991088,-22.9577175
-43.1980129,-22.9597526
-43.1985724,-22.9586628
-43.1986475,-22.9585093
-43.1965994,-22.9581977
-43.1959562,-22.9580741
-43.1889055,-22.9553432
-43.1899459,-22.9557989
-43.1904314,-22.9547571
-43.1906531,-22.9536416
-43.1881116,-22.9570056
-43.1910548,-22.9500463
-43.1914311,-22.953915
-43.185908,-22.9479966
-43.1856251,-22.9461292
-43.1852421,-22.943602
-43.1858635,-22.9435476
-43.1869598,-22.9468568
-43.1880801,-22.9472334
-43.1825274,-22.951515
-43.1815436,-22.9507625
-43.1822242,-22.9521473
-43.1842111,-22.9575586
-43.181125,-22.9544065
-43.1849486,-22.9560822
-43.1803535,-22.9558787
-43.1777876,-22.9560872
-43.1870929,-22.9477381
-43.2117528,-22.8975335
-43.2157626,-22.8900547
-43.2217485,-22.8886286
-43.2222641,-22.8886804
-43.2254612,-22.8857361
-43.2283312,-22.885143
-43.2472488,-22.8506028
-43.2866599,-22.8173357
-43.2953368,-22.8142539
-43.3136107,-22.8198092
-43.3617905,-22.8354793
-43.3840001,-22.8495029
-43.4137067,-22.8629052
-43.4762705,-22.856416
-43.6322213,-22.8806453
-43.6817898,-22.8954772
-43.6926713,-22.90572
-43.69384,-22.9092077
-43.642825,-22.8838877
-43.5601205,-22.8628212
-43.4841,-22.8551705
-43.3944578,-22.8535824
-43.3828472,-22.8487163
-43.3650408,-22.8376778
-43.3104122,-22.8195336
-43.304573,-22.8165372
-43.2942599,-22.8145246
-43.2479838,-22.8648873
-43.193811,-22.9386363
-43.2170686,-22.8910575
-43.5995637,-22.8699389
-43.5600655,-22.8626617
-43.5663459,-22.8643634
-43.5639198,-22.864005
-43.5618398,-22.8632512
-43.5437358,-22.8615573
-43.54129,-22.8619648
-43.5385021,-22.8611674
-43.5412326,-22.8610189
-43.5437519,-22.8614289
-43.5411222,-22.8619487
-43.5388476,-22.8613037
-43.5037632,-22.8592992
-43.50666,-22.8603904
-43.5081915,-22.860752
-43.5118045,-22.8607241
-43.50749,-22.8606418
-43.5037847,-22.8591028
-43.5076223,-22.8600234
-43.5118903,-22.8605783
-43.5075933,-22.8607459
-43.4945396,-22.8563132
-43.492911,-22.8561381
-43.492329,-22.8559713
-43.4904394,-22.8552755
-43.4947483,-22.8559404
-43.4956549,-22.8565261
-43.4611735,-22.8591115
-43.4623318,-22.8586934
-43.4668469,-22.8585475
-43.4527707,-22.8603587
-43.4536153,-22.8606277
-43.6800206,-22.8948652
-43.7289118,-22.8799482
-43.728879,-22.8798739
-43.6784819,-22.8944446
-43.6771222,-22.8944356
-43.676344,-22.8949835
-43.6761166,-22.8949924
-43.675228,-22.893838
-43.6724643,-22.8925609
-43.2168319,-22.8847691
-43.2303348,-22.8865252
-43.218167,-22.8888058
-43.2183494,-22.8888101
-43.2237647,-22.8897524
-43.2205602,-22.8897639
-43.1815492,-22.9564097
-43.1824077,-22.9567931
-43.1833015,-22.9571754
-43.1840458,-22.9556728
-43.18315,-22.9552917
-43.182355,-22.9549474
-43.1742012,-22.9640217
-43.1756057,-22.9614477
-43.1752598,-22.9516334
-43.1754655,-22.9510517
-43.172843,-22.9527424
-43.1713773,-22.9533582
-43.1795532,-22.949471
-43.1806977,-22.9488733
-43.1724613,-22.9363977
-43.1741727,-22.9187592
-43.1721014,-22.9120813
-43.1745429,-22.9190236
-43.171243,-22.9234703
-43.1729677,-22.9366751
-43.1704813,-22.9394589
-43.1790715,-22.9423821
-43.1808408,-22.9489911
-43.1774228,-22.9430049
-43.1771037,-22.9426823
-43.2247136,-22.9780869
-43.2268369,-22.978449
-43.2288792,-22.9789108
-43.2283417,-22.979011
-43.227076,-22.9786826
-43.2248934,-22.9782539
-43.2246856,-22.9782134
-43.2195798,-22.9771411
-43.1885374,-22.9655383
-43.1861913,-22.9671348
-43.1846193,-22.9691333
-43.1833839,-22.97066
-43.1930135,-22.9647885
-43.1846901,-22.9718123
-43.1859845,-22.9702488
-43.1867913,-22.9692945
-43.1878929,-22.9680225
-43.1893649,-22.9662508
-43.1858311,-22.9730201
-43.1872333,-22.9714995
-43.188284,-22.9703073
-43.1894318,-22.9690208
-43.2275131,-22.8851332
-43.2229224,-22.8887085
-43.2045122,-22.9603236
-43.2060429,-22.9605003
-43.2136139,-22.961352
-43.2142181,-22.9614681
-43.2148491,-22.9617209
-43.215392,-22.9620815
-43.215883,-22.9625486
-43.2180984,-22.8896129
-43.2179558,-22.8897064
-43.2125504,-22.8972817
-43.2112559,-22.8984255
-43.2175229,-22.9642524
-43.2193917,-22.9664397
-43.2132693,-22.8966708
-43.212907,-22.8962668
-43.2279624,-22.9885928
-43.2280261,-22.9889379
-43.2277961,-22.9899195
-43.2277747,-22.9886462
-43.2281669,-22.990216
-43.2096567,-22.910038
-43.2584879,-22.9952784
-43.2663918,-22.9980973
-43.2720352,-22.9992953
-43.2726739,-22.9995758
-43.2738693,-23.0007251
-43.2723563,-22.9999265
-43.269821,-22.9990676
-43.261212,-22.9967732
-43.2514009,-22.9925265
-43.1957247,-22.9068102
-43.3048966,-22.8167151
-43.271639,-22.8294568
-43.2699912,-22.8306957
-43.2692394,-22.8311984
-43.2545366,-22.8393777
-43.2509849,-22.8432296
-43.2478629,-22.8525691
-43.2481423,-22.8638336
-43.2480845,-22.8650223
-43.2388039,-22.8815525
-43.2336943,-22.8868907
-43.301149,-23.0109413
-43.3031152,-23.0089803
-43.3327456,-22.8246087
-43.3187096,-22.820227
-43.3128999,-22.8200787
-43.3054487,-22.8168857
-43.3502153,-22.8310014
-43.3519887,-22.8315778
-43.3148489,-23.0063913
-43.3296933,-23.0008786
-43.3352669,-23.0003959
-43.3857348,-23.000306
-43.4331514,-23.0059704
-43.4276941,-23.0043134
-43.349025,-23.0002818
-43.3466582,-23.0003064
-43.3274509,-23.0020582
-43.3184624,-23.0056833
-43.3148423,-23.0066463
-43.3842621,-22.8502018
-43.383558,-22.8494825
-43.3673439,-22.8392037
-43.3669748,-22.8388477
-43.3669924,-22.8386318
-43.3754361,-22.8437356
-43.3828291,-22.8484091
-43.3834963,-22.8490592
-43.3630697,-22.8367604
-43.3617477,-22.8356685
-43.3634689,-22.8362377
-43.3655758,-22.8377561
-43.2412095,-22.8773366
-43.2476492,-22.8605679
-43.2475088,-22.8550398
-43.2472342,-22.8511121
-43.2747072,-22.8265147
-43.2836042,-22.8195738
-43.3428753,-22.8279723
-43.2944606,-22.8141784
-43.2950573,-22.8141421
-43.3051816,-22.8163747
-43.3093659,-22.8186323
-43.3195089,-22.8198117
-43.3211437,-22.8202258
-43.3342918,-22.824706
-43.3418484,-22.8274866
-43.345393,-22.8286461
-43.3455106,-22.828821
-43.3437587,-22.8300131
-43.343571,-22.8297672
-43.3431684,-22.8312988
-43.3174369,-22.8196461
-43.3228959,-22.8171761
-43.3231218,-22.8210651
-43.31579,-22.8206226
-43.3188781,-22.8220066
-43.3139165,-22.8216708
-43.3132179,-22.8200758
-43.3229841,-22.8170313
-43.3180243,-22.82186
-43.3204093,-22.8193724
-43.3202582,-22.8209724
-43.3207848,-22.8210198
-43.3203846,-22.8207734
-43.3225773,-22.821331
-43.3224305,-22.8216
-43.321635,-22.8214513
-43.3217053,-22.8211504
-43.3220872,-22.8213222
-43.3214489,-22.8213946
-43.3202988,-22.8223618
-43.3195458,-22.8278679
-43.3202546,-22.8219984
-43.3212296,-22.8183694
-43.3207284,-22.819457
-43.3376329,-22.8090741
-43.3258372,-22.8155875
-43.3169058,-22.8196708
-43.317727,-22.8194639
-43.3206838,-22.8181239
-43.3282727,-22.8139363
-43.3396688,-22.8076435
-43.3447598,-22.8049248
-43.343854,-22.8053636
-43.3450021,-22.8037214
-43.345879,-22.8065424
-43.3440524,-22.8066722
-43.3456188,-22.8048259
-43.3388392,-22.8085734
-43.333624,-22.811292
-43.3318075,-22.8122924
-43.1856598,-22.9731785
-43.1845445,-22.9719735
-43.1832237,-22.9708252
-43.173472,-22.9652257
-43.1742048,-22.965371
-43.1771719,-22.9667728
-43.1817217,-22.9694754
-43.1826188,-22.9700955
-43.1873149,-22.9749186
-43.1880055,-22.9760496
-43.1886345,-22.9773238
-43.1890436,-22.9783017
-43.1895773,-22.979971
-43.1898822,-22.9827327
-43.1894903,-22.9845776
-43.1737387,-22.9651276
-43.1812763,-22.943787
-43.1778427,-22.9419375
-43.1820919,-22.9443175
-43.1825539,-22.9460131
-43.1824965,-22.9476812
-43.1823984,-22.9480877
-43.1809822,-22.9510493
-43.1784381,-22.9494834
-43.1809516,-22.9515209
-43.1817358,-22.9522146
-43.1820174,-22.952646
-43.1961573,-22.9528321
-43.1956113,-22.9543774
-43.194716,-22.9567542
-43.194405,-22.9576058
-43.1968504,-22.9574138
-43.1961768,-22.9572068
-43.1922403,-22.9559924
-43.196975,-22.9569177
-43.1965741,-22.9557477
-43.197914,-22.9577354
-43.1985436,-22.9568018
-43.1986752,-22.9567434
-43.1969196,-22.953605
-43.196543,-22.95468
-43.194974,-22.9541478
-43.1946154,-22.9550492
-43.195741,-22.9520773
-43.1945082,-22.9527527
-43.1953728,-22.9530669
-43.1924465,-22.9554703
-43.2029173,-22.9093044
-43.1791749,-22.9011168
-43.1966797,-22.9067913
-43.2034028,-22.9093291
-43.1965567,-22.9070993
-43.1980825,-22.9072431
-43.1874308,-22.9040072
-43.1863461,-22.9038389
-43.1955937,-22.9063179
-43.1841223,-22.9027919
-43.185231,-22.9029867
-43.2010545,-22.9080703
-43.2016526,-22.9084063
-43.1900807,-22.9856853
-43.1908964,-22.9829705
-43.1911316,-22.9817819
-43.1910481,-22.9799204
-43.1908374,-22.978839
-43.1906034,-22.9779493
-43.1903341,-22.9769243
-43.1900286,-22.9758833
-43.1889086,-22.9740168
-43.1879559,-22.9725195
-43.1837559,-22.968579
-43.1829077,-22.9680344
-43.1819594,-22.9674254
-43.1814562,-22.9671834
-43.1805762,-22.9671574
-43.1777973,-22.9656995
-43.1767991,-22.9651674
-43.1757657,-22.9647058
-43.1897884,-22.986673
-43.1924938,-22.9764229
-43.192304,-22.9757181
-43.1915423,-22.9742952
-43.1908224,-22.9729138
-43.1900291,-22.9720798
-43.1892723,-22.9713022
-43.1835746,-22.9672354
-43.1826281,-22.966618
-43.1816739,-22.9659956
-43.1811887,-22.9657843
-43.1787466,-22.9640701
-43.1776961,-22.9633831
-43.1758338,-22.9621345
-43.1927734,-22.9774534
-43.1669048,-22.9545774
-43.1667971,-22.9548137
-43.1667561,-22.9545264
-43.2262667,-22.9745016
-43.2261794,-22.9749533
-43.2265997,-22.9788803
-43.2266413,-22.9797962
-43.2267715,-22.9815545
-43.2293861,-22.9847364
-43.2263602,-22.9792455
-43.2287432,-22.9862681
-43.1822047,-22.9440812
-43.1822071,-22.9418829
-43.1821551,-22.9453455
-43.1751774,-22.939881
-43.1768191,-22.941269
-43.1822643,-22.9460076
-43.1810456,-22.9432387
-43.179978,-22.9421822
-43.1813491,-22.9647085
-43.1823791,-22.9652222
-43.183409,-22.9657457
-43.1843854,-22.9662397
-43.1852437,-22.9666348
-43.1927289,-22.9739592
-43.1935538,-22.975574
-43.1898926,-22.9734559
-43.1880027,-22.9745436
-43.1924995,-22.971965
-43.2263255,-22.9784601
-43.2190085,-22.9766497
-43.176794,-22.9275686
-43.176593,-22.925718
-43.1765814,-22.9267749
-43.1911156,-22.9859524
-43.1913849,-22.9850864
-43.1922743,-22.9820983
-43.1908123,-22.9869375
-43.1937999,-22.9769811
-43.1897069,-22.9781525
-43.193675,-22.9763972
-43.1936114,-22.9761546
-43.1914396,-22.9766857
-43.1894399,-22.9771438
-43.1653233,-22.9622251
-43.1667422,-22.9623961
-43.1697891,-22.9634433
-43.1725303,-22.9645915
-43.1888203,-22.9697096
-43.1906869,-22.9715612
-43.1899429,-22.9707145
-43.1884489,-22.9752145
-43.1894923,-22.9749126
-43.1905222,-22.9746064
-43.1876515,-22.9754508
-43.1919191,-22.9785763
-43.1889561,-22.9759637
-43.1891382,-22.97595
-43.1912304,-22.9757933
-43.1865848,-22.9721962
-43.1839939,-22.9699197
-43.1853153,-22.9710477
-43.1842171,-22.9478672
-43.1939238,-22.9203489
-43.1960924,-22.9108955
-43.1946212,-22.9187098
-43.1943154,-22.9198993
-43.2028982,-22.9616917
-43.2025218,-22.9611181
-43.2026819,-22.9607644
-43.2035461,-22.9673655
-43.2024529,-22.9662222
-43.2034745,-22.9603493
-43.2031352,-22.9604234
-43.2030667,-22.9609302
-43.2030594,-22.9624175
-43.2029392,-22.9634129
-43.2031033,-22.9615336
-43.1832686,-22.9692167
-43.1807159,-22.968828
-43.4894017,-23.0203487
-43.4924827,-23.0272944
-43.5192898,-23.015133
-43.5199147,-23.014301
-43.5189821,-23.0112661
-43.5188355,-23.0109342
-43.5185004,-23.0108228
-43.5386532,-23.0133995
-43.5428216,-23.0099265
-43.5949034,-22.9955628
-43.593984,-22.9959264
-43.6302387,-22.9702383
-43.6231347,-22.9689384
-43.6363607,-22.9686878
-43.6312397,-22.9701303
-43.6475773,-22.9642669
-43.6477837,-22.9659158
-43.6472131,-22.9646793
-43.6478914,-22.9709048
-43.6481607,-22.9834485
-43.6498568,-22.9843894
-43.6509248,-22.9864867
-43.6519474,-22.9882223
-43.6501046,-22.9960382
-43.6502386,-22.9975411
-43.6501734,-22.9978371
-43.6437527,-22.9997422
-43.6663653,-22.9390605
-43.666908,-22.936998
-43.6660892,-22.9397682
-43.6535073,-22.9481466
-43.6501048,-22.9589202
-43.6501075,-22.9595256
-43.6499632,-22.9600345
-43.6727109,-22.9314155
-43.6840573,-22.9159169
-43.6798127,-22.9219683
-43.6793782,-22.9232659
-43.6790805,-22.9258222
-43.6801614,-22.9137669
-43.6889201,-22.9194596
-43.6847092,-22.9162413
-43.6850039,-22.9155996
-43.6861577,-22.9143485
-43.6787633,-22.8986759
-43.682178,-22.9029626
-43.6874712,-22.9106198
-43.6874375,-22.9120308
-43.6875001,-22.9123125
-43.686876,-22.9123142
-43.6869133,-22.9122443
-43.6849823,-22.9156507
-43.6867355,-22.9145717
-43.6860998,-22.9153314
-43.6935779,-22.910157
-43.6931939,-22.9103308
-43.693764,-22.9098332
-43.6942389,-22.9097361
-43.6740631,-22.8927754
-43.67362,-22.8914952
-43.6749605,-22.8930414
-43.6816674,-22.902631
-43.6818489,-22.9024857
-43.6815794,-22.9021194
-43.6814826,-22.9023413
-43.7194008,-22.9025099
-43.7177866,-22.9030507
-43.7141562,-22.9041201
-43.7104869,-22.9051995
-43.7049256,-22.9068549
-43.7002985,-22.9082318
-43.744529,-22.8937026
-43.7435312,-22.8940566
-43.7426622,-22.8942897
-43.7378935,-22.8960065
-43.7248757,-22.9005341
-43.222204,-22.9653179
-43.2167958,-22.9664415
-43.2185567,-22.9653933
-43.2196502,-22.9649112
-43.2222692,-22.9638003
-43.2258207,-22.9655263
-43.2276861,-22.9653161
-43.2294507,-22.9661531
-43.2339585,-22.9666241
-43.2227778,-22.9641442
-43.1977033,-22.9065846
-43.1977882,-22.906573
-43.1979258,-22.9070437
-43.1978448,-22.9058053
-43.1981618,-22.9063052
-43.3618726,-22.9724406
-43.3565019,-22.9567287
-43.3567071,-22.9507739
-43.3525523,-22.9427993
-43.3503946,-22.9396144
-43.3467843,-22.9354203
-43.2649541,-22.8716199
-43.2759874,-22.8765348
-43.2773648,-22.8781085
-43.2972372,-22.8905855
-43.2991349,-22.8921664
-43.3069132,-22.9069782
-43.3406715,-22.9263155
-43.340113,-22.9258173
-43.310425,-22.9070293
-43.3515092,-22.9406648
-43.3575189,-22.9592446
-43.3585404,-22.9684176
-43.361818,-22.9716601
-43.3042428,-22.903662
-43.2919509,-22.8861272
-43.2779299,-22.8792195
-43.2722157,-22.8755347
-43.2506743,-22.8721815
-43.2479568,-22.8717595
-43.2468054,-22.871338
-43.2473367,-22.871472
-43.2387143,-22.8628605
-43.2386315,-22.8629548
-43.2345983,-22.8638609
-43.2390917,-22.8637385
-43.2423116,-22.8686927
-43.2425747,-22.8689918
-43.2475848,-22.8682657
-43.2499458,-22.8719431
-43.2485586,-22.8716076
-43.2455089,-22.8724338
-43.2463899,-22.8712412
-43.2434036,-22.8693392
-43.2468608,-22.8692959
-43.2446395,-22.8728948
-43.2435466,-22.8695366
-43.2454502,-22.8718265
-43.2455233,-22.8713698
-43.2455958,-22.8697516
-43.2460479,-22.8706864
-43.365361,-23.010626
-43.3659572,-23.0101203
-43.3663969,-23.0100382
-43.3674667,-23.0107121
-43.3633952,-23.0008058
-43.3739269,-23.0005614
-43.3683564,-23.0012951
-43.3669633,-23.0025557
-43.3652563,-23.0025306
-43.2118193,-22.9627338
-43.2118168,-22.9623781
-43.2119483,-22.9630808
-43.2114623,-22.9620682
-43.2124599,-22.9627845
-43.2126168,-22.9630592
-43.2130191,-22.963279
-43.2181149,-22.9671101
-43.2161479,-22.964208
-43.2148044,-22.9639349
-43.2182783,-22.9670112
-43.2169861,-22.9648725
-43.2167823,-22.9646497
-43.2146529,-22.9637856
-43.2182857,-22.9671816
-43.216763,-22.964912
-43.2161828,-22.9653717
-43.2160658,-22.9652256
-43.2166586,-22.9647738
-43.2169034,-22.9636152
-43.2154476,-22.9647266
-43.3598211,-22.9701216
-43.3656618,-22.9967766
-43.3686087,-22.9993295
-43.3655507,-22.994466
-43.3169439,-23.005827
-43.3274294,-23.0015613
-43.3601715,-23.0002362
-43.3564788,-23.0002891
-43.3312281,-23.0011404
-43.325448,-23.0029982
-43.3194686,-23.0054462
-43.355555,-23.0002975
-43.3553531,-22.9996513
-43.3555324,-22.9996469
-43.3568544,-22.999827
-43.3581716,-23.0001268
-43.3528724,-23.0003737
-43.3476983,-23.0000019
-43.3484554,-22.9998129
-43.3498178,-23.0004298
-43.3430433,-22.9999413
-43.3441936,-23.000046
-43.3458508,-23.0004894
-43.3386397,-23.0000102
-43.3389556,-23.0006428
-43.3398112,-23.0005861
-43.3395202,-22.9999648
-43.318377,-23.005435
-43.3194177,-23.0048586
-43.3223037,-23.0043351
-43.3249913,-23.0032198
-43.3252227,-23.0024477
-43.3259703,-23.0021483
-43.3267736,-23.0020094
-43.3283783,-23.0016903
-43.3301345,-23.0007978
-43.3314534,-23.0004836
-43.3335066,-23.0009701
-43.3323272,-23.0008848
-43.3340934,-23.0002935
-43.3341355,-23.0009357
-43.3859286,-23.0001287
-43.3879901,-23.0001413
-43.3971926,-22.9998969
-43.4055588,-22.9996448
-43.4060413,-22.999591
-43.407502,-22.9995197
-43.4170212,-23.0004964
-43.4196335,-23.0011442
-43.4306412,-23.0047968
-43.4319887,-23.005174
-43.4326579,-23.0055066
-43.3721111,-23.0003115
-43.4324111,-23.0059445
-43.3727883,-22.9999133
-43.3738267,-23.0001174
-43.3758339,-23.0001478
-43.3765675,-22.9999503
-43.3778818,-22.9999836
-43.3780984,-23.0006719
-43.3786214,-23.0006694
-43.3803861,-23.0002444
-43.3810045,-23.0005255
-43.3866651,-23.0001477
-43.386145,-23.0006033
-43.3870559,-23.0008315
-43.3880796,-23.0007947
-43.3911735,-23.0005095
-43.3902441,-23.0007169
-43.3898075,-23.0000952
-43.3903315,-23.0002876
-43.3952232,-22.9999651
-43.3956776,-23.0005725
-43.3952424,-23.0004157
-43.3964732,-22.9999244
-43.396779,-23.0001338
-43.3966854,-23.0005466
-43.3972192,-23.0005317
-43.3992023,-23.0003242
-43.3984879,-23.0005169
-43.4007188,-23.0000087
-43.4052955,-22.9998293
-43.4066528,-23.0002848
-43.4060821,-23.0001108
-43.4075279,-23.0002681
-43.4084612,-23.0002378
-43.4080095,-23.0000361
-43.4080038,-22.9996957
-43.4101464,-23.0000314
-43.4094502,-23.0002274
-43.4102399,-22.9997632
-43.4097098,-22.9995817
-43.4180412,-23.0013607
-43.418587,-23.0015107
-43.4187263,-23.0009099
-43.4208171,-23.0020432
-43.4199683,-23.0018967
-43.4201879,-23.0014804
-43.41616,-23.0004223
-43.416534,-23.0010104
-43.4157503,-23.0006833
-43.4249432,-23.0029343
-43.4246739,-23.0034616
-43.4235686,-23.0030758
-43.42305,-23.002797
-43.423579,-23.0024663
-43.4264713,-23.0034195
-43.4269622,-23.0037303
-43.4287421,-23.0043305
-43.4294122,-23.0043849
-43.4304783,-23.0053906
-43.4310459,-23.0055724
-43.4312581,-23.0049691
-43.429234,-23.0049709
-43.4285246,-23.004587
-43.19449,-22.9827121
-43.2101216,-22.8993151
-43.2092868,-22.9092142
-43.2094862,-22.9081097
-43.2095127,-22.9051568
-43.209806,-22.9029471
-43.2097175,-22.9020267
-43.1682323,-22.9099776
-43.1853044,-22.9580065
-43.1940874,-22.9195868
-43.1942745,-22.9191047
-43.1936959,-22.9156161
-43.1946964,-22.9131659
-43.1939735,-22.9166333
-43.1941163,-22.9150874
-43.199067,-22.9074287
-43.1986938,-22.9060792
